id,s,h,timing,n
0.041949106198735535,0.041949106198735535,0.5642947410233319,E,4
0.04206169365439564,0.04206169365439564,0.6066796379163861,E,12
0.04270698145031929,0.04270698145031929,0.8317191759124398,L,3
0.04282081929966808,0.04282081929966808,0.47352670528925955,E,6
0.04296432114206254,0.04296432114206254,0.2935281277168542,L,4
0.04341403778176754,0.04341403778176754,0.9757020319812,E,3
0.04349144125822932,0.04349144125822932,0.39097184455022216,E,13
0.04525069041643291,0.04525069041643291,0.29566058283671737,L,2
0.04602052495349199,0.04602052495349199,0.09550312138162553,E,13
0.04625100399833172,0.04625100399833172,0.21971382573246956,E,11
0.046421905434690415,0.046421905434690415,0.6570597416721284,L,10
0.04744732112623751,0.04744732112623751,0.9644214226864278,L,9
0.04745728890877217,0.04745728890877217,0.40279553667642176,L,2
0.047672842177562416,0.047672842177562416,0.4704480189830065,E,3
0.04807823441457003,0.04807823441457003,0.3787027820944786,L,7
0.04808765640482306,0.04808765640482306,0.02062689489684999,E,1
0.048431964856572446,0.048431964856572446,0.7748897380661219,E,7
0.049088367237709464,0.049088367237709464,0.9105455901008099,L,11
0.04984686928335577,0.04984686928335577,0.6507445166353136,L,37
0.05003128911834211,0.05003128911834211,0.7551394198089838,L,7
0.0505166230397299,0.0505166230397299,0.5230468241497874,E,55
0.05058495773933828,0.05058495773933828,0.0850220788270235,L,1
0.05160719108767807,0.05160719108767807,0.006977474084123969,L,5
0.05223310257308185,0.05223310257308185,0.4697730867192149,E,13
0.05247457002289593,0.05247457002289593,0.7701088208705187,L,20
0.05437915485817939,0.05437915485817939,0.7310891570523381,L,1
0.05476514477282762,0.05476514477282762,0.4543103997129947,E,1
0.05477772583253682,0.05477772583253682,0.9982186092529446,L,7
0.05512425008229911,0.05512425008229911,0.7291214275173843,E,1
0.055635506398975854,0.055635506398975854,0.9140693249646574,L,1
0.05588782877195626,0.05588782877195626,0.25353002129122615,E,12
0.05610790490638465,0.05610790490638465,0.4503318308852613,E,2
0.057749024946242566,0.057749024946242566,0.6334404875524342,E,2
0.05848698516841978,0.05848698516841978,0.16455836896784604,L,35
0.058848926452919836,0.058848926452919836,0.7721311706118286,L,1
0.05988976693712175,0.05988976693712175,0.18016204214654863,E,3
0.06002689701970666,0.06002689701970666,0.583562002517283,L,22
0.060880951732397076,0.060880951732397076,0.09669174323789775,E,5
0.06093608679249883,0.06093608679249883,0.4816775124054402,L,1
0.06135417212266475,0.06135417212266475,0.12766302190721035,E,1
0.0619068153295666,0.0619068153295666,0.5557823712006211,L,1
0.062066092896275224,0.062066092896275224,0.19418947049416602,E,68
0.06263790888246148,0.06263790888246148,0.3431713553145528,L,1
0.06283770194277168,0.06283770194277168,0.41243831790052354,L,4
0.06357234611175955,0.06357234611175955,0.03705538576468825,L,14
0.0640659399330616,0.0640659399330616,0.7355088081676513,E,1
0.06493751590140164,0.06493751590140164,0.03774683969095349,E,96
0.0653731115348637,0.0653731115348637,0.41731642466038465,L,4
0.06574914827011526,0.06574914827011526,0.24981079646386206,E,3
0.06593793649692088,0.06593793649692088,0.4849751009605825,E,2
0.0663853759597987,0.0663853759597987,0.8418539089616388,L,1
0.06735787809360773,0.06735787809360773,0.79280477296561,E,1
0.06862447670195251,0.06862447670195251,0.7720836328808218,E,2
0.06956572606693953,0.06956572606693953,0.4115322621073574,L,1
0.07030262345448136,0.07030262345448136,0.7281301869079471,L,2
0.07081733409781009,0.07081733409781009,0.037121198838576674,L,7
0.0715920643368736,0.0715920643368736,0.06890352279879153,L,48
0.07238111751619726,0.07238111751619726,0.5482185154687613,L,76
0.07249607843812556,0.07249607843812556,0.6739054704084992,E,5
0.07348221465479582,0.07348221465479582,0.9803018569946289,E,2
0.07442544708028435,0.07442544708028435,0.7111302872654051,E,1
0.0750202561635524,0.0750202561635524,0.2892214476596564,E,23
0.07568556463345885,0.07568556463345885,0.12866038386709988,L,1
0.07571635420899839,0.07571635420899839,0.595765526406467,L,2
0.07594315896742046,0.07594315896742046,0.8823220175690949,L,1
0.07673858139663935,0.07673858139663935,0.15712565276771784,L,1
0.07722195895388723,0.07722195895388723,0.03875359985977411,E,2
0.07727340170182288,0.07727340170182288,0.24109262065030634,L,4
0.07757148939650506,0.07757148939650506,0.7091331121046096,E,4
0.0776737969275564,0.0776737969275564,0.30314315133728087,E,4
0.07785092249512672,0.07785092249512672,0.012067813891917467,L,1
0.07975135889835655,0.07975135889835655,0.11246035294607282,L,6
0.07978904731571675,0.07978904731571675,0.8641565854195505,L,7
0.08126955063547939,0.08126955063547939,0.29790819925256073,L,1
0.08157419650815427,0.08157419650815427,0.03793858736753464,L,13
0.08180546092800796,0.08180546092800796,0.9559782070573419,E,6
0.0819060220150277,0.0819060220150277,0.6740645610261708,E,7
0.08210972894448787,0.08210972894448787,0.13103590649552643,E,1
0.08286272857338191,0.08286272857338191,0.07588009373284876,L,19
0.08286435089074075,0.08286435089074075,0.18978396453894675,E,1
0.08299093134701252,0.08299093134701252,0.217728161951527,E,6
0.08312203603796661,0.08312203603796661,0.2474062682595104,E,3
0.08333553916309029,0.08333553916309029,0.04011693294160068,E,1
0.08336928724311292,0.08336928724311292,0.8064183960668743,L,5
0.08430198875255883,0.08430198875255883,0.37015718477778137,E,10
0.08578564794734121,0.08578564794734121,0.523497695568949,L,1
0.08733371587935836,0.08733371587935836,0.3642995348200202,L,2
0.08751033718232065,0.08751033718232065,0.6591310007497668,E,9
0.08788553309626877,0.08788553309626877,0.9800246441736817,L,2
0.08828973494935781,0.08828973494935781,0.370894318446517,L,15
0.08923502322286368,0.08923502322286368,0.2805195318069309,L,1
0.08985176713205874,0.08985176713205874,0.23497754568234086,E,4
0.09024470928125083,0.09024470928125083,0.8082287912257016,L,3
0.0908949630567804,0.0908949630567804,0.9102350648026913,E,5
0.09091441512107849,0.09091441512107849,0.6091621173545718,E,1
0.0917328101117164,0.0917328101117164,0.4560050251893699,E,1
0.09186777687631548,0.09186777687631548,0.45937165804207325,L,4
0.0919152112910524,0.0919152112910524,0.4666180615313351,E,2
0.0919677143637091,0.0919677143637091,0.7848028484731913,L,3
0.09257933804765343,0.09257933804765343,0.09893758338876069,E,3
0.09294949679169805,0.09294949679169805,0.08965494809672236,E,1
0.09315974889323116,0.09315974889323116,0.9479469747748226,L,2
0.09494752345606684,0.09494752345606684,0.5853424358647317,L,7
0.09554464713670313,0.09554464713670313,0.17045313748531044,L,1
0.09588983634021134,0.09588983634021134,0.7402608781121671,E,21
0.09609209368005395,0.09609209368005395,0.5231143431738019,L,1
0.09678012988064438,0.09678012988064438,0.30051181092858315,L,4
0.09773768205195665,0.09773768205195665,0.3984300335869193,L,6
0.09859642391558737,0.09859642391558737,0.2583726628217846,E,7
0.09957870718557388,0.09957870718557388,0.8201710397843271,L,7
0.1010444334987551,0.1010444334987551,0.33366813347674906,E,3
0.101518708281219,0.101518708281219,0.20184614532627165,E,6
0.10301234484184534,0.10301234484184534,0.5051681101322174,E,2
0.10331811606884003,0.10331811606884003,0.5282675239723176,E,7
0.10399172847624868,0.10399172847624868,0.362289113458246,E,4
0.10482444777619093,0.10482444777619093,0.2631399454548955,E,4
0.10512124423403293,0.10512124423403293,0.4282586332410574,L,4
0.1053158807894215,0.1053158807894215,0.13714339514262974,E,16
0.10546971298288554,0.10546971298288554,0.368356273509562,E,8
0.10847757333423942,0.10847757333423942,0.6820346836466342,E,2
0.11019240316934883,0.11019240316934883,0.5472498454619199,E,1
0.11058611996937544,0.11058611996937544,0.772846112260595,L,5
0.11063404632732272,0.11063404632732272,0.15889821434393525,L,2
0.11124269895721227,0.11124269895721227,0.28735398408025503,E,4
0.11126596974208951,0.11126596974208951,0.32900498737581074,L,2
0.11201892578974366,0.11201892578974366,0.5063036524225026,E,3
0.11299361268989742,0.11299361268989742,0.17496528895571828,E,2
0.11314007029868663,0.11314007029868663,0.6711986295413226,L,1
0.11362513748463243,0.11362513748463243,0.5525920197833329,L,2
0.1139167217630893,0.1139167217630893,0.40870538470335305,L,4
0.11418305265251548,0.11418305265251548,0.16051711537875235,E,14
0.11424443397670984,0.11424443397670984,0.9754115629475564,E,1
0.11449238111265003,0.11449238111265003,0.13788167852908373,L,6
0.11461309087928384,0.11461309087928384,0.3723395138513297,E,3
0.11511364195495843,0.11511364195495843,0.4228427985217422,L,1
0.11638263342436403,0.11638263342436403,0.13800622173584998,E,2
0.11756461848504841,0.11756461848504841,0.6750343795865774,E,1
0.11766876943409443,0.11766876943409443,0.41153255640529096,E,4
0.11899878011550755,0.11899878011550755,0.11089694825932384,L,20
0.11993853996042163,0.11993853996042163,0.17868898552842438,L,9
0.12190355417784304,0.12190355417784304,0.3802411512006074,E,3
0.1226103243790567,0.1226103243790567,0.20013071619905531,E,3
0.12268210998270661,0.12268210998270661,0.5540451451670378,L,6
0.12283713347278535,0.12283713347278535,0.5968343170825392,E,23
0.12294426893815398,0.12294426893815398,0.08636934985406697,E,2
0.12294756856281311,0.12294756856281311,0.0504681000020355,E,8
0.12311912805307657,0.12311912805307657,0.46210676385089755,E,7
0.12316155632957816,0.12316155632957816,0.6676497689913958,E,3
0.12328885142691434,0.12328885142691434,0.3126128714065999,E,6
0.12340403550304473,0.12340403550304473,0.49145554448477924,E,19
0.12405520288739354,0.12405520288739354,0.2510817169677466,E,2
0.12425960643216968,0.12425960643216968,0.04549664678052068,E,3
0.12465128997340799,0.12465128997340799,0.2805555472150445,E,33
0.12520976850297302,0.12520976850297302,0.7824325133115053,L,4
0.1285961716249585,0.1285961716249585,0.23218459589406848,E,1
0.12952839921694248,0.12952839921694248,0.3860515998676419,E,2
0.13018932309467346,0.13018932309467346,0.47613061405718327,L,1
0.13025456991512327,0.13025456991512327,0.6120564949233085,E,4
0.13071021862328053,0.13071021862328053,0.0021386488806456327,L,5
0.13148781176190824,0.13148781176190824,0.288649044232443,E,5
0.13218254395760595,0.13218254395760595,0.16510000126436353,E,6
0.13295751720201224,0.13295751720201224,0.15926639968529344,E,9
0.13317814095411448,0.13317814095411448,0.7480827749241143,L,3
0.13329140266403555,0.13329140266403555,0.49734471063129604,E,1
0.13334083907771854,0.13334083907771854,0.6364723490551114,E,5
0.1336420933715999,0.1336420933715999,0.3995000966824591,E,2
0.1352785801095888,0.1352785801095888,0.008685264037922025,L,3
0.13661201568320394,0.13661201568320394,0.44323912216350436,L,11
0.13729634679388256,0.13729634679388256,0.8822355670854449,E,17
0.13747380914632232,0.13747380914632232,0.009045148268342018,E,25
0.13792164084035902,0.13792164084035902,0.5958495771046728,E,1
0.13833487290889024,0.13833487290889024,0.3235984060447663,E,1
0.1386679875990376,0.1386679875990376,0.51832639798522,E,1
0.13882658520713448,0.13882658520713448,0.14451434230431914,E,1
0.14008697360288352,0.14008697360288352,0.8116386735346168,L,1
0.14071051641367374,0.14071051641367374,0.025345904286950827,E,2
0.14072435790672896,0.14072435790672896,0.017975283320993185,E,14
0.14169582709670067,0.14169582709670067,0.9177141953259706,E,7
0.14201608007308095,0.14201608007308095,0.2752176085487008,L,3
0.14212552762590347,0.14212552762590347,0.5400496376678348,E,7
0.14234965316485612,0.14234965316485612,0.520565077662468,L,1
0.1428512901207432,0.1428512901207432,0.6875693914480507,E,19
0.1429698545951396,0.1429698545951396,0.17303911643102765,L,9
0.14388192620594054,0.14388192620594054,0.6872104045469314,E,1
0.14419884122442453,0.14419884122442453,0.21046924265101552,L,1
0.14695135452784597,0.14695135452784597,0.24840854085050523,L,8
0.14746085572987794,0.14746085572987794,0.7669008250813931,L,1
0.14949115806724875,0.14949115806724875,0.1622204282321036,E,3
0.14953304876573384,0.14953304876573384,0.35566353145986795,E,1
0.15181760245934128,0.15181760245934128,0.55288221151568,E,4
0.15233529761899262,0.15233529761899262,0.00768309785053134,E,6
0.1524649789603427,0.1524649789603427,0.48415548796765506,L,2
0.15447669675108044,0.15447669675108044,0.09341056901030242,L,1
0.15627074564341453,0.15627074564341453,0.806371447397396,E,14
0.15788153816014527,0.15788153816014527,0.8522655533161014,L,2
0.15831274669151751,0.15831274669151751,0.41980312555097044,E,2
0.15834756810218095,0.15834756810218095,0.254214636515826,L,7
0.15851688988972454,0.15851688988972454,0.5237935313489288,E,2
0.1585971710970625,0.1585971710970625,0.867061048746109,L,1
0.16001328530255704,0.16001328530255704,0.027285082964226604,E,7
0.16085101690143347,0.16085101690143347,0.27509455825202167,E,1
0.16147319819778203,0.16147319819778203,0.02077451511286199,E,5
0.16265405836049465,0.16265405836049465,0.8554703381378204,E,5
0.1631185846356675,0.1631185846356675,0.6964148255065084,L,1
0.1634186976030469,0.1634186976030469,0.18905210797674954,E,5
0.16353410255163905,0.16353410255163905,0.6135935268830508,E,2
0.16419560165610164,0.16419560165610164,0.34602739405818284,L,47
0.16431331139057873,0.16431331139057873,0.3257715560030192,E,2
0.1646367081487551,0.1646367081487551,0.43073015310801566,E,2
0.16471506995614618,0.16471506995614618,0.4324966936837882,E,14
0.16504010728560387,0.16504010728560387,0.02327678049914539,E,1
0.1672443238692358,0.1672443238692358,0.5347623499110341,L,12
0.16762038273736835,0.16762038273736835,0.07876906543970108,E,3
0.16787245297804473,0.16787245297804473,0.5963565960992128,L,3
0.1680815304396674,0.1680815304396674,0.5895479947794229,E,1
0.16863822715822607,0.16863822715822607,0.8640319793485105,L,1
0.1707999488385394,0.1707999488385394,0.565315242856741,E,1
0.17372340807225553,0.17372340807225553,0.41004424286074936,E,1
0.174319258085452,0.174319258085452,0.786276251077652,L,3
0.17582826924044637,0.17582826924044637,0.11653432156890631,E,5
0.1759312110953033,0.1759312110953033,0.4621335230767727,E,15
0.18113374487962572,0.18113374487962572,0.41342193027958274,E,4
0.18201771434862166,0.18201771434862166,0.952546178130433,E,2
0.18206050747539848,0.18206050747539848,0.030421798583120108,E,5
0.18208088090643285,0.18208088090643285,0.8558076762128621,E,3
0.18334272094536572,0.18334272094536572,0.34432194218970835,L,6
0.18447568669449538,0.18447568669449538,0.1718125066254288,L,6
0.18604186890646815,0.18604186890646815,0.7856177415233105,E,5
0.18645251005887983,0.18645251005887983,0.46575873834080994,E,4
0.18653195044491439,0.18653195044491439,0.09681196045130491,L,9
0.18752521162386981,0.18752521162386981,0.8008586878422648,L,2
0.1877851926581934,0.1877851926581934,0.7342175394296646,E,15
0.1886671277275309,0.1886671277275309,0.34226640104316175,E,2
0.18925612293649463,0.18925612293649463,0.7379439843352884,E,2
0.1907656671060249,0.1907656671060249,0.35750055126845837,E,17
0.19205898580607025,0.19205898580607025,0.05567253869958222,E,9
0.19251541099045424,0.19251541099045424,0.03862420516088605,L,39
0.19309528973419218,0.19309528973419218,0.4960357388481498,L,16
0.19515064558014272,0.19515064558014272,0.7269509064499289,E,1
0.1958054813183844,0.1958054813183844,0.3794597261585295,L,1
0.19622129973955452,0.19622129973955452,0.0233453547116369,L,6
0.19783834422472862,0.19783834422472862,0.4823042762000114,L,2
0.19987873641774057,0.19987873641774057,0.4532638662494719,E,1
0.20007468132302164,0.20007468132302164,0.48158840415999293,E,1
0.20030304063111543,0.20030304063111543,0.6959400360938162,L,2
0.20082960947882383,0.20082960947882383,0.4740368446800858,L,3
0.20135447409469634,0.20135447409469634,0.8876079777255654,E,4
0.20157844287808982,0.20157844287808982,0.3379914676770568,L,6
0.20224834243766962,0.20224834243766962,0.9972636757884175,E,2
0.20347969454713163,0.20347969454713163,0.06801254954189062,L,5
0.20365624100901186,0.20365624100901186,0.8188946763984859,L,2
0.20457514049950987,0.20457514049950987,0.6027931973803788,E,1
0.20675769469700753,0.20675769469700753,0.568150470033288,E,2
0.21041901717893777,0.21041901717893777,0.7046309427823871,L,1
0.21235947530716656,0.21235947530716656,0.24519288912415504,L,2
0.21306787444278596,0.21306787444278596,0.40867739194072783,L,5
0.21337339445017278,0.21337339445017278,0.19002192234620452,E,5
0.21404864103998988,0.21404864103998988,0.3926738048903644,L,10
0.2145814746338874,0.2145814746338874,0.2577963548246771,L,4
0.21488129097502678,0.21488129097502678,0.5406054898630828,L,1
0.2158424980379641,0.2158424980379641,0.4114463706500828,E,4
0.2160891872504726,0.2160891872504726,0.7092172354459763,L,2
0.21611463162116706,0.21611463162116706,0.07949802349321544,L,1
0.21752669163048266,0.21752669163048266,0.06571521167643368,L,13
0.21776969742961227,0.21776969742961227,0.8118123607710004,E,3
0.21834371963050214,0.21834371963050214,0.9189639121759683,L,3
0.2183563766721636,0.2183563766721636,0.4314775369130075,L,3
0.219655203493312,0.219655203493312,0.3475716186221689,E,2
0.22054916652850806,0.22054916652850806,0.16646082373335958,L,4
0.22071548805572092,0.22071548805572092,0.3282389969099313,L,2
0.22158193626906722,0.22158193626906722,0.08197657973505557,E,7
0.22334493729285895,0.22334493729285895,0.39297164557501674,L,1
0.22450637482572344,0.22450637482572344,0.055215090746060014,E,3
0.22581088820006698,0.22581088820006698,0.5636208888608962,L,1
0.22754718122538178,0.22754718122538178,0.6727775339968503,E,2
0.22769994556438178,0.22769994556438178,0.7945332296658307,L,3
0.2283992930362001,0.2283992930362001,0.9155586720444262,E,1
0.2285741893434897,0.2285741893434897,0.6465936084277928,L,1
0.22913650667294858,0.22913650667294858,0.2678869045339525,E,30
0.22955742934718726,0.22955742934718726,0.021973296534270048,L,14
0.23013966490048915,0.23013966490048915,0.1279467053245753,L,1
0.23106995415408163,0.23106995415408163,0.16019913437776268,L,3
0.23108940804377198,0.23108940804377198,0.7654738095588982,E,1
0.23181848545093087,0.23181848545093087,0.15639392659068108,L,1
0.2322096962155774,0.2322096962155774,0.8857539531309158,L,1
0.23248473103158174,0.23248473103158174,0.06600254215300083,E,2
0.2338454393344,0.2338454393344,0.276838606223464,E,5
0.23424646272324023,0.23424646272324023,0.5279394127428532,E,5
0.2350552917458117,0.2350552917458117,0.38067424250766635,E,3
0.23539953722152857,0.23539953722152857,0.2546413904055953,L,9
0.23564133438281715,0.23564133438281715,0.8158541715238243,L,1
0.23592354778200386,0.23592354778200386,0.13602617755532265,E,7
0.23708703933749348,0.23708703933749348,0.9746282850392163,L,6
0.2375579154677689,0.2375579154677689,0.6543381856754422,L,1
0.23769507909193632,0.23769507909193632,0.02062723459675908,E,6
0.23864474716596304,0.23864474716596304,0.6792154286522418,L,1
0.2392623866582289,0.2392623866582289,0.3537418090272695,L,1
0.24465938906185328,0.24465938906185328,0.5358097138814628,E,10
0.24524932138156144,0.24524932138156144,0.5541858184151351,L,7
0.24765706623438744,0.24765706623438744,0.3128440191503614,E,11
0.248292990908958,0.248292990908958,0.6063832270447165,E,2
0.24835595051292328,0.24835595051292328,0.39501124946400523,E,1
0.24932977012358604,0.24932977012358604,0.016342766815796494,L,4
0.24985629881266502,0.24985629881266502,0.9180938033387065,E,7
0.25005519286729394,0.25005519286729394,0.663337912876159,L,5
0.2505083907581866,0.2505083907581866,0.7824039747938514,L,1
0.2527446582634002,0.2527446582634002,0.32505096355453134,E,3
0.25358637697529046,0.25358637697529046,0.9497913888189942,L,2
0.2555672958353534,0.2555672958353534,0.46615477348677814,L,1
0.2559110874729231,0.2559110874729231,0.6955913838464767,L,4
0.2566151894070208,0.2566151894070208,0.43415920389816165,L,4
0.2577068460732698,0.2577068460732698,0.028302159858867526,E,52
0.25910190255381166,0.25910190255381166,0.6044670396950096,L,5
0.2602010079612955,0.2602010079612955,0.19217032403685153,E,3
0.2606079237163067,0.2606079237163067,2.2882339544594288e-4,E,2
0.26063457763753833,0.26063457763753833,0.08426537946797907,E,1
0.26093091637827454,0.26093091637827454,0.31761510646902025,L,3
0.2625852077640593,0.2625852077640593,0.8900147713720798,L,3
0.2630050981789827,0.2630050981789827,0.014400614658370614,E,13
0.26359579488169405,0.26359579488169405,0.2849177031312138,E,2
0.264184072483331,0.264184072483331,0.262944967020303,L,1
0.2649643658334389,0.2649643658334389,0.8976829550229013,E,2
0.2654934105975553,0.2654934105975553,0.7656566507648677,E,1
0.26669806817080827,0.26669806817080827,0.4015664013568312,L,2
0.26799503719899803,0.26799503719899803,0.47245030105113983,L,1
0.2685275353770703,0.2685275353770703,0.4699468812905252,L,3
0.26925680285319686,0.26925680285319686,0.9334540355484933,L,2
0.2706115749804303,0.2706115749804303,0.2967358741443604,L,1
0.2725059825694189,0.2725059825694189,0.7040548871736974,L,1
0.27394842988345774,0.27394842988345774,0.23442689888179302,E,10
0.2747828698437661,0.2747828698437661,0.1783107735682279,L,6
0.27616902365814894,0.27616902365814894,0.27763090655207634,L,3
0.2779144849441946,0.2779144849441946,0.43553294194862247,E,7
0.27822495883796367,0.27822495883796367,0.619985411176458,E,2
0.2791234661871568,0.2791234661871568,0.28685709717683494,E,1
0.27936213987413794,0.27936213987413794,0.9421771462075412,L,1
0.27937548668589446,0.27937548668589446,0.41572468099184334,L,2
0.28047398081514985,0.28047398081514985,0.11623105220496655,E,12
0.28394110917113724,0.28394110917113724,0.6368947469163686,E,3
0.2846421248232946,0.2846421248232946,0.004626864334568381,E,3
0.2849093554029241,0.2849093554029241,0.5388919147662818,L,2
0.28511090494692326,0.28511090494692326,0.10779852117411792,E,4
0.2853309050993994,0.2853309050993994,0.85204979008995,E,2
0.28641815709415824,0.28641815709415824,0.35160303371958435,L,2
0.2890891483798623,0.2890891483798623,0.08465152326971292,E,25
0.28940881312359124,0.28940881312359124,0.22524359356611967,E,2
0.29151570047717545,0.29151570047717545,0.9372957691084594,L,2
0.2926756523689255,0.2926756523689255,0.6192501662299037,L,3
0.29290154511574656,0.29290154511574656,0.46731458185240626,E,1
0.29360902516637,0.29360902516637,0.6876200446859002,E,2
0.2948234974173829,0.2948234974173829,0.8927087341435254,E,1
0.29532515399623666,0.29532515399623666,0.18050146126188338,E,2
0.29665049235802143,0.29665049235802143,0.3445447913836688,E,7
0.29672184808179736,0.29672184808179736,0.6280613096896559,L,4
0.2977350222365931,0.2977350222365931,0.46021071122959256,L,3
0.2991554813319817,0.2991554813319817,0.4306428707204759,E,2
0.3009841175284237,0.3009841175284237,0.39597087004221976,E,2
0.3009933419199661,0.3009933419199661,0.7666030237451196,L,1
0.30274627134203913,0.30274627134203913,0.9944742403458804,L,1
0.3051203098706901,0.3051203098706901,0.5337521368637681,E,2
0.3060940441442654,0.3060940441442654,0.624591471394524,E,1
0.3072487058211118,0.3072487058211118,0.4988505847286433,L,3
0.3080938099510968,0.3080938099510968,0.6939396513625979,L,2
0.3086487330729142,0.3086487330729142,0.402246544836089,L,7
0.30881515841931106,0.30881515841931106,0.9080245026852936,E,2
0.3093646578444168,0.3093646578444168,0.9891584850847721,E,1
0.30974528977647425,0.30974528977647425,0.601202754303813,E,1
0.31153124921489506,0.31153124921489506,0.05634597665630281,E,2
0.31204308691900223,0.31204308691900223,0.7393822236917913,E,2
0.31473339929711075,0.31473339929711075,0.2132005242165178,E,3
0.3148756660334766,0.3148756660334766,0.8150802089367062,E,1
0.31591484016273175,0.31591484016273175,0.5505671030841768,E,2
0.31614313877653333,0.31614313877653333,0.4593741069547832,E,1
0.3195911096408963,0.3195911096408963,0.6842042906209826,E,2
0.32133958328049633,0.32133958328049633,0.049318911973387,L,1
0.3216600710479543,0.3216600710479543,0.7211482820566744,E,1
0.32266526664141565,0.32266526664141565,0.7793378357309848,L,1
0.32295782727655026,0.32295782727655026,0.056067347060889006,E,4
0.3238155448669568,0.3238155448669568,0.038320627296343446,L,2
0.3270078668091446,0.3270078668091446,0.14710038155317307,E,9
0.32744015300646423,0.32744015300646423,0.4312768413219601,E,2
0.3303536116005853,0.3303536116005853,0.7975844983011484,E,1
0.3325887537514791,0.3325887537514791,0.28458064957521856,L,1
0.33274104942101984,0.33274104942101984,0.08076483267359436,L,9
0.33589325996581465,0.33589325996581465,0.5468580578453839,E,2
0.3364788471674547,0.3364788471674547,0.5168124532792717,L,8
0.3385794704593718,0.3385794704593718,0.5185201570857316,E,3
0.33967295160517097,0.33967295160517097,0.03899118537083268,L,11
0.3408507811604068,0.3408507811604068,0.25238951737992465,L,4
0.3420191248366609,0.3420191248366609,0.4913155799731612,E,7
0.3421554298419505,0.3421554298419505,0.4509180369786918,L,2
0.34253204066306353,0.34253204066306353,0.15709911123849452,E,5
0.3431094927759841,0.3431094927759841,0.2853845756035298,L,4
0.34343997228425,0.34343997228425,0.5214018838014454,L,1
0.343736939416267,0.343736939416267,0.7937381837982684,E,4
0.3437783831218258,0.3437783831218258,0.9151523371692747,E,1
0.3448159020766616,0.3448159020766616,0.22197732888162136,E,3
0.3458881666883826,0.3458881666883826,0.2515573163982481,E,6
0.3492199684493244,0.3492199684493244,0.4298389828763902,E,1
0.3494134016148746,0.3494134016148746,0.1961516581941396,E,3
0.3495742154773325,0.3495742154773325,0.2913386623840779,L,2
0.35009654622059316,0.35009654622059316,0.1288075887132436,E,3
0.3507519927807152,0.3507519927807152,0.5008312545251101,L,1
0.351236073570326,0.351236073570326,0.4626580737531185,L,2
0.35330529532395305,0.35330529532395305,0.8382583572529256,L,2
0.35558615693356843,0.35558615693356843,0.10609638574533165,E,5
0.3557174386875704,0.3557174386875704,0.9423843822441995,E,1
0.35627272916957736,0.35627272916957736,0.8838191735558212,E,3
0.35788346715271474,0.35788346715271474,0.9295215744059533,L,1
0.35803743739146743,0.35803743739146743,0.9062196367885917,E,1
0.35818910535424947,0.35818910535424947,0.9007534319534898,L,3
0.3595763596519828,0.3595763596519828,0.8045237411279231,L,2
0.36149138573091477,0.36149138573091477,0.7107019643299282,L,3
0.36190057592466474,0.36190057592466474,0.12055162619799376,L,5
0.3646541735110805,0.3646541735110805,0.1092240463476628,E,1
0.3650535969436169,0.3650535969436169,0.480011256178841,E,2
0.36693516130093484,0.36693516130093484,0.39873493649065495,E,5
0.3681982088368386,0.3681982088368386,0.7545086380559951,L,1
0.3686108421767131,0.3686108421767131,0.8361645638942719,E,2
